					methylKit		methylSig	
1	146036375	*	 	 	-60.9496124031008	hypometh		
1	146036396	*	 	 	-50.0484496124031	hypometh		
1	146036411	*	 	 	-54.2151162790698	hypometh		
1	146036418	*	 	 	-56.0562015503876	hypometh		
1	146036429	*	 	 	-53.9728682170543	hypometh		
1	146036469	*	 	 	-71.875	hypometh		
1	146036486	*	 	 	-66.25	hypometh		
1	146036489	*	 	 	-59.375	hypometh		
1	146036520	*	 	 	-49.375	hypometh		
1	146036525	*	 	 	-62.4223602484472	hypometh		
1	146036546	*	 	 	-68.3321604503871	hypometh		
1	146036558	*	 	 	-69.7396199859254	hypometh		
1	146036568	*	 	 	-68.3321604503871	hypometh		
1	146036587	*	 	 	-65.234514858575	hypometh		
1	146036624	*	 	 	-52.5793650793651	hypometh		
1	146036639	*	 	 	-39.8959583833533	hypometh		
1	146036676	*	 	 	-49.3469387755102	hypometh		
1	146036683	*	 	 	-55.5822328931573	hypometh		
1	146036701	*	 	 	-67.3469387755102	hypometh		
1	146036708	*	 	 	-53.6214485794318	hypometh		
1	146036718	*	 	 	-51.9007603041217	hypometh		
1	146036728	*	 	 	-56.0185185185185	hypometh		
1	146036769	*	 	 	-61.9747899159664	hypometh		
1	146036776	*	 	 	-76.9376899696049	hypometh		
1	146036807	*	 	 	-76.9376899696049	hypometh		
1	146043779	*	 	 	-95.2380952380952	hypometh		
1	146043822	 	 	*	-97.5609756097561	hypometh	-97.5614194107401	hypometh
1	146043827	 	 	*	-92.6829268292683	hypometh	-92.683826980472	hypometh
1	146043846	 	 	*	-95.433316035288	hypometh	-95.432891663654	hypometh
1	146051519	*	 	 	-30.6366047745358	hypometh		
1	146051552	*	 	 	-25.1899240303878	hypometh		
1	146051557	*	 	 	-55.217912834866	hypometh		
1	146051565	*	 	 	-28.4286285485806	hypometh		
1	146051578	*	 	 	-65.8536585365854	hypometh		
1	146131997	*	 	 	-86.6666666666667	hypometh		
1	146132017	*	 	 	-83.7362637362637	hypometh		
1	146132070	 	 	*	-100	hypometh	-100.0	hypometh
1	146144055	*	 	 	-88.2352941176471	hypometh		
1	146144103	*	 	 	-47.3684210526316	hypometh		
1	146147074	*	 	 	-92.4206815511163	hypometh		
1	146147098	 	 	*	-100	hypometh	-100	hypometh
1	146147108	*	 	 	-92.9494712103408	hypometh		
1	146147129	*	 	 	-96.078431372549	hypometh		
1	146147138	*	 	 	-98.2142857142857	hypometh		
1	146147147	*	 	 	-91.0714285714286	hypometh		
1	146147172	*	 	 	-98.2142857142857	hypometh		
1	146147183	*	 	 	-92.8571428571429	hypometh		
1	146147276	*	 	 	-92.8480204342273	hypometh		
1	146149041	*	 	 	-45.8333333333333	hypometh		
1	146170193	*	 	 	58.4818246614398	hypermeth		
1	146190601	 	 	*	-97.7272727272727	hypometh	-97.7273116574839	hypometh
1	146190632	 	 	*	-94.2307692307692	hypometh	-94.2309454950858	hypometh
1	146190709	*	 	 	-96.7741935483871	hypometh		
1	146217930	*	 	 	48.0769230769231	hypermeth		
1	146217937	*	 	 	45.7446808510638	hypermeth		
1	146217945	*	 	 	50	hypermeth		
1	146217954	*	 	 	89.2896781354051	hypermeth		
1	146217961	*	 	 	92.2308546059933	hypermeth		
1	146217980	*	 	 	89.2533936651584	hypermeth		
1	146217991	*	 	 	90.3440621531632	hypermeth		
1	146218010	*	 	 	69.7558268590455	hypermeth		
1	146218020	*	 	 	76.4705882352941	hypermeth		
1	146218045	*	 	 	41.1764705882353	hypermeth		
1	146218061	*	 	 	72.0634920634921	hypermeth		
1	146218111	*	 	 	93.4793429566949	hypermeth		
1	146218144	*	 	 	85.7142857142857	hypermeth		
1	146232030	*	 	 	-30.7692307692308	hypometh		
1	146275065	*	 	 	-28.5714285714286	hypometh		
1	146275095	*	 	 	-36.5853658536585	hypometh		
1	146275133	*	 	 	-37.5420875420875	hypometh		
1	146275169	*	 	 	-50.9090909090909	hypometh		
1	146275180	*	 	 	-46.6666666666667	hypometh		
1	146310539	*	 	 	-50.5852842809365	hypometh		
1	146310544	*	 	 	-51.6722408026756	hypometh		
1	146310567	 	 	*	-98.0769230769231	hypometh	-98.0770037327886	hypometh
1	146310571	*	 	 	-75	hypometh		
1	146310585	*	 	 	-87.7551020408163	hypometh		
1	146311158	*	 	 	-61.1607142857143	hypometh		
1	146311199	*	 	 	-86.2068965517241	hypometh		
1	146311235	*	 	 	-75.8620689655172	hypometh		
1	146318487	*	 	 	26.9230769230769	hypermeth		
1	146320605	*	 	 	-97.7272727272727	hypometh		
1	146320665	*	 	 	-97.6190476190476	hypometh		
1	146320689	*	 	 	-88.8888888888889	hypometh		
1	146321022	*	 	 	-53.6324786324786	hypometh		
1	146321030	*	 	 	-82.5213675213675	hypometh		
1	146321040	 	 	*	-96.1538461538462	hypometh	-96.1552179269111	hypometh
1	146321057	 	 	*	-100	hypometh	-100	hypometh
1	146321060	 	 	*	-100	hypometh	-100	hypometh
1	146321101	 	 	*	-95.8547008547009	hypometh	-95.8547775825897	hypometh
1	146321122	 	 	*	-91.1111111111111	hypometh	-91.111029242866	hypometh
1	146436150	 	 	*	100	hypermeth	100	hypermeth
1	146436163	 	 	*	93.75	hypermeth	93.7623676678241	hypermeth
1	146436179	 	 	*	97.9166666666667	hypermeth	97.9170481363932	hypermeth
1	146436183	 	 	*	89.5833333333333	hypermeth	89.5830752495312	hypermeth
1	146436186	 	 	*	100	hypermeth	100	hypermeth
1	146441585	*	 	 	-28.9473684210526	hypometh		
1	146490349	*	 	 	84.7826086956522	hypermeth		
1	146490386	 	 	*	89.3298633702017	hypermeth	89.3310748614977	hypermeth
1	146490416	*	 	 	42.8571428571429	hypermeth		
1	146497765	*	 	 	42.2222222222222	hypermeth		
1	146501803	*	 	 	-88.5470085470085	hypometh		
1	146501824	*	 	 	-28.5470085470085	hypometh		
1	146501839	*	 	 	-49.6782496782497	hypometh		
1	146502282	*	 	 	-43.5222672064777	hypometh		
1	146502327	*	 	 	-46.031746031746	hypometh		
1	146502352	*	 	 	-73.3333333333333	hypometh		
1	146559490	*	 	 	70.3703703703704	hypermeth		
1	146559527	*	 	 	59.2592592592593	hypermeth		
1	146559564	*	 	 	62.962962962963	hypermeth		
1	146559598	*	 	 	40.7407407407407	hypermeth		
1	146586121	*	 	 	-68.9655172413793	hypometh		
1	146586157	*	 	 	-86.57824933687	hypometh		
1	146586214	*	 	 	-65.2173913043478	hypometh		
1	146586317	*	 	 	-53.3302063789869	hypometh		
1	146586840	*	 	 	-56	hypometh		
1	146586847	*	 	 	-39.2857142857143	hypometh		
1	146586893	*	 	 	-83.3887043189369	hypometh		
1	146586914	 	 	*	-91.7774086378738	hypometh	-91.7779786088449	hypometh
1	146586931	*	 	 	-64.2857142857143	hypometh		
1	146586968	*	 	 	-58.9285714285714	hypometh		
1	146597217	*	 	 	-35	hypometh		
1	146597296	*	 	 	-37.5	hypometh		
1	146599462	*	 	 	-41.8650793650794	hypometh		
1	146649504	*	 	 	48.4848484848485	hypermeth		
1	146649532	*	 	 	51.5151515151515	hypermeth		
1	146696755	*	 	 	-37.5	hypometh		
1	146696774	*	 	 	-35.4166666666667	hypometh		
1	146696795	*	 	 	-54.5343137254902	hypometh		
1	146728548	*	 	 	-61.2244897959184	hypometh		
1	146728558	*	 	 	-69.2307692307692	hypometh		
1	146728565	*	 	 	-84.6153846153846	hypometh		
1	146728578	*	 	 	-70.7692307692308	hypometh		
1	146728582	*	 	 	-75.3846153846154	hypometh		
1	146728585	*	 	 	-70.7692307692308	hypometh		
1	146728598	*	 	 	-56.9230769230769	hypometh		
1	146735234	*	 	 	30.7692307692308	hypermeth		
1	146735250	*	 	 	78.9473684210526	hypermeth		
1	146735254	*	 	 	84.6153846153846	hypermeth		
1	146735260	*	 	 	56.4102564102564	hypermeth		
1	146735286	*	 	 	92.3441734417344	hypermeth		
1	146735291	 	 	*	86.7511520737327	hypermeth	86.7542550641344	hypermeth
1	146735309	*	 	 	77.8225806451613	hypermeth		
1	146735320	*	 	 	64.3433179723502	hypermeth		
1	146735333	 	 	*	91.5898617511521	hypermeth	91.5877309653461	hypermeth
1	146735339	 	 	*	91.9354838709677	hypermeth	91.9328510342915	hypermeth
1	146735349	 	 	*	96.4285714285714	hypermeth	96.4288938175077	hypermeth
1	146735371	*	 	 	83.8803088803089	hypermeth		
1	146735378	*	 	 	54.0178571428571	hypermeth		
1	146735401	*	 	 	89.4736842105263	hypermeth		
1	146735419	*	 	 	91.6118421052632	hypermeth		
1	146735562	*	 	 	75.9310344827586	hypermeth		
1	146735567	*	 	 	28.8822205551388	hypermeth		
1	146735592	 	 	*	82.370592648162	hypermeth	82.3733634582457	hypermeth
1	146735602	 	 	*	81.92048012003	hypermeth	81.9193662380976	hypermeth
1	146735621	 	 	*	79.9324831207802	hypermeth	79.9334763718059	hypermeth
1	146735652	 	 	*	100	hypermeth	100.0	hypermeth
1	146740272	*	 	 	-53.469387755102	hypometh		
1	146839472	*	 	 	-27.1345029239766	hypometh		
1	146839824	*	 	 	43.3333333333333	hypermeth		
1	146854575	*	 	 	51.5151515151515	hypermeth		
1	146862366	*	 	 	-50	hypometh		
1	146862383	*	 	 	-67.2307692307692	hypometh		
1	146862399	*	 	 	-62.1025641025641	hypometh		
1	146862419	*	 	 	-80.051282051282	hypometh		
1	146862429	*	 	 	-74.3589743589744	hypometh		
1	146862468	 	 	*	-94.8717948717949	hypometh	-94.8710305582388	hypometh
1	146862483	*	 	 	-92.1188630490956	hypometh		
1	146862506	*	 	 	-95.6521739130435	hypometh		
1	146862534	*	 	 	-92.5271739130435	hypometh		
1	146866702	*	 	 	26.4006791171477	hypermeth		
1	146869544	*	 	 	-43.0449069003286	hypometh		
1	146914915	*	 	 	-25.8064516129032	hypometh		
1	146934703	*	 	 	-45.4545454545455	hypometh		
1	146940013	*	 	 	36.6666666666667	hypermeth		
1	146940982	*	 	 	-58.974358974359	hypometh		
1	146940993	*	 	 	-30.7692307692308	hypometh		
1	146941012	*	 	 	-58.3333333333333	hypometh		
1	146941019	*	 	 	-52.2435897435897	hypometh		
1	146941038	*	 	 	-69.2307692307692	hypometh		
1	146941079	*	 	 	-49.6794871794872	hypometh		
1	146941106	*	 	 	-33.3333333333333	hypometh		
1	146963107	*	 	 	-28.3071230342276	hypometh		
1	146963132	*	 	 	-37.0471014492754	hypometh		
1	146963165	*	 	 	-36.9565217391304	hypometh		
1	146963197	*	 	 	-32.1132075471698	hypometh		
1	146963207	*	 	 	-54	hypometh		
1	146963253	*	 	 	-60	hypometh		
1	147002054	*	 	 	-90.9090909090909	hypometh		
1	147002097	*	 	 	-76.2770562770563	hypometh		
1	147002111	*	 	 	-29.0322580645161	hypometh		
1	147002172	*	 	 	-41.025641025641	hypometh		
1	147002252	*	 	 	-42.7083333333333	hypometh		
1	147002793	*	 	 	91.7508417508417	hypermeth		
1	147002812	*	 	 	97.5609756097561	hypermeth		
1	147002830	*	 	 	92.6829268292683	hypermeth		
1	147002841	*	 	 	91.50036954915	hypermeth		
1	147002847	*	 	 	90.2439024390244	hypermeth		
1	147002851	*	 	 	89.5915678524374	hypermeth		
1	147002896	*	 	 	84.4817927170868	hypermeth		
1	147002911	*	 	 	96.078431372549	hypermeth		
1	147002918	*	 	 	93.1428571428571	hypermeth		
1	147002929	*	 	 	85.546218487395	hypermeth		
1	147002932	*	 	 	94.1176470588235	hypermeth		
1	147002935	*	 	 	93.2212885154062	hypermeth		
1	147002946	*	 	 	93.1428571428571	hypermeth		
1	147002971	*	 	 	85.546218487395	hypermeth		
1	147002977	*	 	 	95.8333333333333	hypermeth		
1	147003223	*	 	 	60.6060606060606	hypermeth		
1	147011310	*	 	 	-73.8095238095238	hypometh		
1	147028280	*	 	 	-25.3456221198157	hypometh		
1	147038354	*	 	 	82.0430107526882	hypermeth		
1	147038514	*	 	 	93.9170506912442	hypermeth		
1	147038545	*	 	 	90.9090909090909	hypermeth		
1	147038554	*	 	 	78.5923753665689	hypermeth		
1	147038568	*	 	 	88.2027649769585	hypermeth		
1	147038603	*	 	 	93.5483870967742	hypermeth		
1	147038606	*	 	 	93.9393939393939	hypermeth		
1	147038622	*	 	 	82.0512820512821	hypermeth		
1	147038628	*	 	 	87.1794871794872	hypermeth		
1	147038639	*	 	 	92.9110105580694	hypermeth		
1	147038643	 	 	*	100	hypermeth	100	hypermeth
1	147038647	*	 	 	92.3076923076923	hypermeth		
1	147038667	*	 	 	78.2051282051282	hypermeth		
1	147039262	*	 	 	97.2972972972973	hypermeth		
1	147039284	*	 	 	93.4511434511435	hypermeth		
1	147039290	*	 	 	81.4968814968815	hypermeth		
1	147039307	*	 	 	93.4782608695652	hypermeth		
1	147039318	*	 	 	89.8684210526316	hypermeth		
1	147039332	*	 	 	91.9444444444444	hypermeth		
1	147039336	*	 	 	81.9444444444444	hypermeth		
1	147039363	*	 	 	83.5714285714286	hypermeth		
1	147039387	*	 	 	42.6315789473684	hypermeth		
1	147039425	*	 	 	44.7368421052632	hypermeth		
1	147039438	*	 	 	43.3333333333333	hypermeth		
1	147058076	 	 	*	100	hypermeth	100.0	hypermeth
1	147058079	*	 	 	90.4233870967742	hypermeth		
1	147058091	*	 	 	93.3333333333333	hypermeth		
1	147058096	*	 	 	86.6666666666667	hypermeth		
1	147058108	 	 	*	100	hypermeth	100.0	hypermeth
1	147058119	*	 	 	96.7741935483871	hypermeth		
1	147058123	*	 	 	90.2150537634409	hypermeth		
1	147058126	 	 	*	100	hypermeth	100.0	hypermeth
1	147058131	 	 	*	100	hypermeth	100.0	hypermeth
1	147058153	*	 	 	96.875	hypermeth		
1	147058170	*	 	 	71.7741935483871	hypermeth		
1	147058188	*	 	 	96.875	hypermeth		
1	147058197	*	 	 	87.5	hypermeth		
1	147061249	*	 	 	-50.2777777777778	hypometh		
1	147061283	*	 	 	-29.9541093032958	hypometh		
1	147061295	*	 	 	-50	hypometh		
1	147061333	*	 	 	-63.472706155633	hypometh		
1	147061544	*	 	 	-37.5	hypometh		
1	147066937	*	 	 	56.8965517241379	hypermeth		
1	147066964	*	 	 	39.6551724137931	hypermeth		
1	147067004	*	 	 	65.7397107897664	hypermeth		
1	147098722	*	 	 	-34.7826086956522	hypometh		
1	147099387	*	 	 	-25.7142857142857	hypometh		
1	147100166	*	 	 	-30.7692307692308	hypometh		
1	147107306	*	 	 	-53.125	hypometh		
1	147107325	*	 	 	-65.719696969697	hypometh		
1	147107352	*	 	 	-65.625	hypometh		
1	147107379	*	 	 	-78.3302063789869	hypometh		
1	147107400	*	 	 	-80.5555555555556	hypometh		
1	147108696	*	 	 	38.4668989547038	hypermeth		
1	147108709	*	 	 	49.2857142857143	hypermeth		
1	147120313	*	 	 	-96.551724137931	hypometh		
1	147120361	*	 	 	-93.3333333333333	hypometh		
1	147120370	*	 	 	-97.3684210526316	hypometh		
1	147120433	*	 	 	-83.0952380952381	hypometh		
1	147120463	*	 	 	-76.3157894736842	hypometh		
1	147120499	*	 	 	-96.969696969697	hypometh		
1	147120539	*	 	 	-96	hypometh		
1	147127440	*	 	 	-94.4444444444444	hypometh		
1	147127461	 	 	*	-98.1481481481482	hypometh	-98.1487101964374	hypometh
1	147127477	*	 	 	-88.5714285714286	hypometh		
1	147127496	*	 	 	-92.5925925925926	hypometh		
1	147127509	 	 	*	-100	hypometh	-100	hypometh
1	147127520	*	 	 	-81.6176470588235	hypometh		
1	147258487	*	 	 	-33.3333333333333	hypometh		
1	147270861	*	 	 	69.1375968992248	hypermeth		
1	147283508	*	 	 	-52.1739130434783	hypometh		
1	147288957	*	 	 	30.6159420289855	hypermeth		
1	147332565	*	 	 	-41.2473794549266	hypometh		
1	147343307	*	 	 	-38.6507936507937	hypometh		
1	147344044	*	 	 	-75	hypometh		
1	147348058	*	 	 	-27.7812696417348	hypometh		
1	147348069	*	 	 	-25.8328095537398	hypometh		
1	147351815	*	 	 	-44.4444444444444	hypometh		
1	147353939	*	 	 	-50	hypometh		
1	147383783	*	 	 	-29.1666666666667	hypometh		
1	147403132	*	 	 	-77.8457772337821	hypometh		
1	147403140	*	 	 	-58.2007343941249	hypometh		
1	147403162	*	 	 	-39.2156862745098	hypometh		
1	147405596	*	 	 	68.6576354679803	hypermeth		
1	147405633	*	 	 	51.890756302521	hypermeth		
1	147406605	*	 	 	96.6666666666667	hypermeth		
1	147406608	 	 	*	98.0769230769231	hypermeth	98.0770017662209	hypermeth
1	147406625	 	 	*	100	hypermeth	100	hypermeth
1	147406637	*	 	 	93.5222672064777	hypermeth		
1	147406660	 	 	*	100	hypermeth	100	hypermeth
1	147406663	 	 	*	94.7368421052632	hypermeth	94.736531851358	hypermeth
1	147408217	*	 	 	27.0833333333333	hypermeth		
1	147408292	*	 	 	30.4166666666667	hypermeth		
1	147408315	*	 	 	26.5425531914894	hypermeth		
1	147408405	*	 	 	29.5833333333333	hypermeth		
1	147412267	*	 	 	-32.7826086956522	hypometh		
1	147412504	*	 	 	-50	hypometh		
1	147420394	*	 	 	-55.1724137931034	hypometh		
1	147470815	*	 	 	-50	hypometh		
1	147470910	*	 	 	-32.3529411764706	hypometh		
1	147484588	*	 	 	-26.5046296296296	hypometh		
1	147542269	*	 	 	74.6451612903226	hypermeth		
1	147542301	*	 	 	90.6164757228587	hypermeth		
1	147542308	*	 	 	86.0576923076923	hypermeth		
1	147556124	*	 	 	90.0462962962963	hypermeth		
1	147556141	*	 	 	96.2962962962963	hypermeth		
1	147556153	*	 	 	93.1712962962963	hypermeth		
1	147556168	*	 	 	96.875	hypermeth		
1	147556171	*	 	 	93.75	hypermeth		
1	147556177	*	 	 	89.4675925925926	hypermeth		
1	147556183	*	 	 	86.0576923076923	hypermeth		
1	147556195	*	 	 	93.8330170777989	hypermeth		
1	147556226	*	 	 	87.3814041745731	hypermeth		
1	147556241	*	 	 	68.2926829268293	hypermeth		
1	147556249	*	 	 	64.4067796610169	hypermeth		
1	147556257	*	 	 	71.7257318952234	hypermeth		
1	147556289	*	 	 	64.9460708782743	hypermeth		
1	147556312	*	 	 	68.3359013867488	hypermeth		
1	147556409	*	 	 	32.0683111954459	hypermeth		
1	147564903	 	 	*	100	hypermeth	100.0	hypermeth
1	147564922	*	 	 	96.1538461538462	hypermeth		
1	147564925	*	 	 	89.7435897435897	hypermeth		
1	147564937	*	 	 	92.3076923076923	hypermeth		
1	147564941	 	 	*	100	hypermeth	100.0	hypermeth
1	147564952	*	 	 	92.3076923076923	hypermeth		
1	147564969	*	 	 	97.4358974358974	hypermeth		
1	147564991	 	 	*	100	hypermeth	100.0	hypermeth
1	147565064	*	 	 	90.2439024390244	hypermeth		
1	147565097	*	 	 	94.9358974358974	hypermeth		
1	147565106	*	 	 	92.432770481551	hypermeth		
1	147565235	*	 	 	95.6521739130435	hypermeth		
1	147565243	*	 	 	95.6521739130435	hypermeth		
1	147565261	*	 	 	86.7588932806324	hypermeth		
1	147565267	 	 	*	100	hypermeth	100.0	hypermeth
1	147565285	*	 	 	91.304347826087	hypermeth		
1	147565351	*	 	 	95.6521739130435	hypermeth		
1	147565368	*	 	 	95.6521739130435	hypermeth		
1	147565374	*	 	 	91.1067193675889	hypermeth		
1	147565388	*	 	 	86.9565217391304	hypermeth		
1	147565405	*	 	 	95.6521739130435	hypermeth		
1	147565411	*	 	 	86.9565217391304	hypermeth		
1	147571789	*	 	 	31.9148936170213	hypermeth		
1	147571796	*	 	 	31.4784506273868	hypermeth		
1	147571817	*	 	 	27.2231314784506	hypermeth		
1	147571833	*	 	 	33.6061102018549	hypermeth		
1	147571852	*	 	 	31.4784506273868	hypermeth		
1	147587013	*	 	 	77.0588235294118	hypermeth		
1	147587016	*	 	 	90	hypermeth		
1	147587019	*	 	 	90	hypermeth		
1	147587029	*	 	 	86.6176470588235	hypermeth		
1	147587046	*	 	 	86.4253393665158	hypermeth		
1	147587049	*	 	 	86.8024132730015	hypermeth		
1	147587052	*	 	 	92.1052631578947	hypermeth		
1	147587062	*	 	 	87.1794871794872	hypermeth		
1	147587072	*	 	 	87.1794871794872	hypermeth		
1	147587075	*	 	 	81.6742081447964	hypermeth		
1	147587085	*	 	 	80.030959752322	hypermeth		
1	147587097	*	 	 	85.6037151702786	hypermeth		
1	147587105	*	 	 	86.248012718601	hypermeth		
1	147587108	*	 	 	83.8118022328549	hypermeth		
1	147587127	*	 	 	87.8787878787879	hypermeth		
1	147588525	*	 	 	-35.2357320099256	hypometh		
1	147821975	*	 	 	-69.4444444444444	hypometh		
1	147967805	*	 	 	27.0579268292683	hypermeth		
1	147967867	*	 	 	26.1324041811847	hypermeth		
1	147995482	*	 	 	35.8974358974359	hypermeth		
1	147995569	*	 	 	40.8310749774164	hypermeth		
1	147999924	*	 	 	59.2592592592593	hypermeth		
1	147999958	*	 	 	77.8628117913832	hypermeth		
1	147999985	 	 	*	88.2437482035068	hypermeth	88.2421331566534	hypermeth
1	147999998	*	 	 	50.8766887036505	hypermeth		
1	148000003	*	 	 	75	hypermeth		
1	148000069	*	 	 	43.5077519379845	hypermeth		
1	148000097	*	 	 	33.3333333333333	hypermeth		
1	148000140	*	 	 	44.1860465116279	hypermeth		
1	148000149	*	 	 	58.1395348837209	hypermeth		
1	148000157	*	 	 	30.2325581395349	hypermeth		
1	148000174	*	 	 	30.2325581395349	hypermeth		
1	148001072	*	 	 	26.6666666666667	hypermeth		
1	148001082	*	 	 	48.8888888888889	hypermeth		
1	148001438	*	 	 	44.9122807017544	hypermeth		
1	148001473	*	 	 	64.4444444444444	hypermeth		
1	148033528	*	 	 	-47.3089700996678	hypometh		
1	148131933	*	 	 	88.7878787878788	hypermeth		
1	148131941	*	 	 	90.952380952381	hypermeth		
1	148131949	*	 	 	86.0714285714286	hypermeth		
1	148131963	 	 	*	93.3333333333333	hypermeth	93.3333330859742	hypermeth
1	148131987	*	 	 	86.9047619047619	hypermeth		
1	148131991	 	 	*	98.3333333333333	hypermeth	98.3335223439812	hypermeth
1	148132196	*	 	 	91.8918918918919	hypermeth		
1	148132217	 	 	*	96.2152777777778	hypermeth	96.2154724481329	hypermeth
1	148132261	*	 	 	77.7777777777778	hypermeth		
1	148177933	*	 	 	30.7692307692308	hypermeth		
1	148178357	*	 	 	40.7777777777778	hypermeth		
1	148178435	*	 	 	36.1111111111111	hypermeth		
1	148178476	*	 	 	30.5555555555556	hypermeth		
1	148232626	*	 	 	-34.7764572722128	hypometh		
1	148232666	*	 	 	-49.7727272727273	hypometh		
1	148347416	*	 	 	34.2592592592593	hypermeth		
1	148347436	*	 	 	41.3793103448276	hypermeth		
1	148347469	*	 	 	79.3103448275862	hypermeth		
1	148347472	*	 	 	27.5862068965517	hypermeth		
1	148347479	*	 	 	89.6551724137931	hypermeth		
1	148412195	*	 	 	45.0793650793651	hypermeth		
1	148418306	*	 	 	35.7142857142857	hypermeth		
1	148418323	*	 	 	29.3650793650794	hypermeth		
1	148474883	*	 	 	27.233782129743	hypermeth		
1	148474913	*	 	 	55.2631578947368	hypermeth		
1	148474943	*	 	 	26.5856950067476	hypermeth		
1	148476576	*	 	 	60.3968253968254	hypermeth		
1	148476581	*	 	 	67.5396825396825	hypermeth		
1	148476590	*	 	 	75.5555555555556	hypermeth		
1	148476606	*	 	 	70.7792207792208	hypermeth		
1	148476625	*	 	 	77.0408163265306	hypermeth		
1	148476640	*	 	 	45.9183673469388	hypermeth		
1	148476663	*	 	 	56.6326530612245	hypermeth		
1	148476682	*	 	 	62.5448028673835	hypermeth		
1	148592035	*	 	 	-40	hypometh		
1	148592064	*	 	 	-45.6552706552707	hypometh		
